2017-09-29,2017-10-05,7,MI GENTE (J BALVIN & WILLY WILLIAM),J Balvin,8.86M
2017-09-29,2017-10-05,8,THE RACE,Tay-K,8.82M
2017-09-29,2017-10-05,9,I GET THE BAG (FEAT. MIGOS),Gucci Mane,8.66M
2017-09-29,2017-10-05,10,HI BICH / WHACHU KNOW,Bhad Bhabie,8.52M
2017-09-29,2017-10-05,11,THE WEEKEND,SZA,7.44M
2017-09-29,2017-10-05,12,TOO GOOD AT GOODBYES,Sam Smith,6.84M
2017-09-29,2017-10-05,13,XO TOUR LLIF3,Lil Uzi Vert,6.69M
2017-09-29,2017-10-05,14,GUCCI GANG,Lil Pump,6.59M
2017-09-29,2017-10-05,15,SORRY NOT SORRY,Demi Lovato,6.47M
2017-09-29,2017-10-05,16,BELIEVER,Imagine Dragons,6.43M
2017-09-29,2017-10-05,17,UNFORGETTABLE (FEAT. SWAE LEE),French Montana,6.32M
2017-09-29,2017-10-05,18,YOUNG DUMB & BROKE,Khalid,6.16M
2017-09-29,2017-10-05,19,ROLEX,Ayo & Teo,5.99M
2017-09-29,2017-10-05,20,SHAPE OF YOU,Ed Sheeran,5.83M
2017-09-29,2017-10-05,21,CONGRATULATIONS (FEAT. QUAVO),Post Malone,5.37M
2017-09-29,2017-10-05,22,THAT'S WHAT I LIKE,Bruno Mars,5.09M
2017-09-29,2017-10-05,23,WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER),DJ Khaled,5.06M
2017-09-29,2017-10-05,24,RUBBIN OFF THE PAINT,,4.89M
2017-09-29,2017-10-05,25,TRANSPORTIN',Kodak Black,4.72M
2017-09-29,2017-10-05,26,"I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE)",DJ Khaled,4.70M
2017-09-29,2017-10-05,27,HUMBLE.,Kendrick Lamar,4.62M
2017-09-29,2017-10-05,28,NEW RULES,Dua Lipa,4.46M
2017-09-29,2017-10-05,29,BAD AND BOUJEE (FEAT. LIL UZI VERT),Migos,4.44M
2017-09-29,2017-10-05,30,"PILLS & AUTOMOBILES (FEAT. YO GOTTI, KODAK BLACK & A BOOGIE WIT DA HOODIE)",Chris Brown,4.16M
2017-09-29,2017-10-05,31,MASK OFF,Future,4.10M
2017-09-29,2017-10-05,32,THUNDER,Imagine Dragons,4.04M
2017-09-29,2017-10-05,33,DO RE MI (FEAT. GUCCI MANE),blackbear,3.98M
2017-09-29,2017-10-05,34,SLIPPERY (FEAT. GUCCI MANE),Migos,3.97M
2017-09-29,2017-10-05,35,ESCÁPATE CONMIGO (FEAT. OZUNA),Wisin Y Yandel,3.91M
2017-09-29,2017-10-05,36,LOVE GALORE (FEAT. TRAVIS SCOTT),SZA,3.68M
2017-09-29,2017-10-05,37,ATTENTION,Charlie Puth,3.63M
2017-09-29,2017-10-05,38,GANGNAM STYLE,PSY,3.59M
2017-09-29,2017-10-05,39,UPTOWN FUNK (FEAT. BRUNO MARS),Mark Ronson,3.51M
2017-09-29,2017-10-05,40,I FALL APART,Post Malone,3.50M
2017-09-29,2017-10-05,41,WHEN IT RAINS IT POURS,Luke Combs,3.47M
2017-09-29,2017-10-05,42,NO SMOKE,YoungBoy Never Broke Again,3.46M
2017-09-29,2017-10-05,43,LOOK AT ME!,XXXTentacion,3.43M
2017-09-29,2017-10-05,44,WHAT IFS (FEAT. LAUREN ALAINA),Kane Brown,3.34M
2017-09-29,2017-10-05,45,LOCATION,Khalid,3.33M
2017-09-29,2017-10-05,46,ROLL IN PEACE (FEAT. XXXTENTACION),Kodak Black,3.33M
2017-09-29,2017-10-05,47,IMAGINE THAT,Kevin Gates,3.31M
2017-09-29,2017-10-05,48,FELICES LOS 4,Maluma,3.30M
2017-09-29,2017-10-05,49,FREE FALLIN',Tom Petty,3.17M
2017-09-29,2017-10-05,50,HAPPY,Pharrell Williams,3.15M
2017-09-29,2017-10-05,51,MAGNOLIA,,3.13M
2017-09-29,2017-10-05,52,FIRST DAY OUT,Tee Grizzley,3.08M
2017-09-29,2017-10-05,53,REDBONE,Donald Glover,3.07M
2017-09-29,2017-10-05,54,MAYORES (FEAT. BAD BUNNY),Becky G,3.01M
2017-09-29,2017-10-05,55,IN CASE YOU DIDN'T KNOW,Brett Young,3.01M
2017-09-29,2017-10-05,56,THESE HEAUX,Bhad Bhabie,3.00M
2017-09-29,2017-10-05,57,HOW FAR I'LL GO,,2.91M
2017-09-29,2017-10-05,58,CAN'T STOP THE FEELING!,Justin Timberlake,2.90M
2017-09-29,2017-10-05,59,"KRIPPY KUSH (FARRUKO, BAD BUNNY & RVSSIAN)",Farruko,2.90M
2017-09-29,2017-10-05,60,WATCH ME (WHIP/NAE NAE),Silentó,2.83M
2017-09-29,2017-10-05,61,STRIP THAT DOWN (FEAT. QUAVO),Liam Payne,2.81M
2017-09-29,2017-10-05,62,B.E.D.,Jacquees,2.78M
2017-09-29,2017-10-05,63,SWISH SWISH (FEAT. NICKI MINAJ),Katy Perry,2.78M
2017-09-29,2017-10-05,64,JOCELYN FLORES (FEAT. SHILOH DYNASTY),XXXTentacion,2.77M
2017-09-29,2017-10-05,65,CRIMINAL (NATTI NATASHA & OZUNA),Natti Natasha,2.76M
2017-09-29,2017-10-05,66,HAVANA (FEAT. YOUNG THUG),Camila Cabello,2.76M
2017-09-29,2017-10-05,67,JUJU ON THAT BEAT (ZAY HILFIGERRR & ZAYION MCCALL),,2.74M
2017-09-29,2017-10-05,68,DNA,BTS,2.73M
2017-09-29,2017-10-05,69,WHEN WE,Tank,2.72M
2017-09-29,2017-10-05,70,HEATHENS,TWENTY ØNE PILØTS,2.72M
2017-09-29,2017-10-05,71,LUNA LLENA,,2.71M
2017-09-29,2017-10-05,72,DUSK TILL DAWN (FEAT. SIA),Zayn Malik,2.69M
2017-09-29,2017-10-05,73,PRAYING,Kesha,2.68M
2017-09-29,2017-10-05,74,IDFC,blackbear,2.66M
2017-09-29,2017-10-05,75,MONSTER,Skillet,2.61M
2017-09-29,2017-10-05,76,DON’T LET ME DOWN (FEAT. DAYA),The Chainsmokers,2.58M
2017-09-29,2017-10-05,77,PERFECT,Ed Sheeran,2.57M
2017-09-29,2017-10-05,78,BODY LIKE A BACK ROAD,Sam Hunt,2.56M
2017-09-29,2017-10-05,79,"IT'S A VIBE (FEAT. TY DOLLA $IGN, TREY SONGZ & JHENÉ AIKO)",2 Chainz,2.54M
2017-09-29,2017-10-05,80,CLOSER (FEAT. HALSEY),The Chainsmokers,2.54M
2017-09-29,2017-10-05,81,MISS IT,Yung Bleu,2.53M
2017-09-29,2017-10-05,82,ROCKABYE (FEAT. SEAN PAUL & ANNE-MARIE),Clean Bandit,2.52M
2017-09-29,2017-10-05,83,WHITE IVERSON,Post Malone,2.50M
2017-09-29,2017-10-05,84,SAY YOU WON'T LET GO,James Arthur,2.49M
2017-09-29,2017-10-05,85,A THOUSAND YEARS,Christina Perri,2.48M
2017-09-29,2017-10-05,86,UNTOUCHABLE,YoungBoy Never Broke Again,2.48M
2017-09-29,2017-10-05,87,BUTTERFLY EFFECT,Travis Scott,2.46M
2017-09-29,2017-10-05,88,CORRIDO DE JUANITO,Calibre 50,2.44M
2017-09-29,2017-10-05,89,PANDA,Desiigner,2.42M
2017-09-29,2017-10-05,90,THINKING OUT LOUD,Ed Sheeran,2.37M
2017-09-29,2017-10-05,91,TENNESSEE WHISKEY,Chris Stapleton,2.37M
2017-09-29,2017-10-05,92,IT'S EVERY NIGHT SIS (FEAT. ALISSA VIOLET),,2.35M
2017-09-29,2017-10-05,93,CREW (FEAT. BRENT FAIYAZ & SHY GLIZZY),GoldLink,2.34M
2017-09-29,2017-10-05,94,LOYALTY (FEAT. RIHANNA),Kendrick Lamar,2.34M
2017-09-29,2017-10-05,95,YOU'RE WELCOME,,2.32M
2017-09-29,2017-10-05,96,WHAT LOVERS DO (FEAT. SZA),Maroon 5,2.32M
2017-09-29,2017-10-05,97,SOMETHING JUST LIKE THIS (THE CHAINSMOKERS & COLDPLAY),The Chainsmokers,2.31M
2017-09-29,2017-10-05,98,RELATIONSHIP (FEAT. FUTURE),Young Thug,2.30M
2017-09-29,2017-10-05,99,DROWNING,,2.29M
2017-09-29,2017-10-05,100,ADIÓS AMOR,,2.28M
2017-10-06,2017-10-12,1,BODAK YELLOW,Cardi B,21.8M
2017-10-06,2017-10-12,2,DESPACITO (FEAT. DADDY YANKEE),Luis Fonsi,12.3M
2017-10-06,2017-10-12,3,BANK ACCOUNT,21 Savage,11.7M
2017-10-06,2017-10-12,4,LOOK WHAT YOU MADE ME DO,Taylor Swift,11.5M
2017-10-06,2017-10-12,5,1-800-273-8255 (FEAT. ALESSIA CARA & KHALID),Logic,11.5M
2017-10-06,2017-10-12,6,RAKE IT UP (FEAT. NICKI MINAJ),Yo Gotti,10.3M
2017-10-06,2017-10-12,7,THE RACE,Tay-K,8.66M
2017-10-06,2017-10-12,8,I GET THE BAG (FEAT. MIGOS),Gucci Mane,8.50M
2017-10-06,2017-10-12,9,MI GENTE (J BALVIN & WILLY WILLIAM),J Balvin,8.37M
2017-10-06,2017-10-12,10,TOO GOOD AT GOODBYES,Sam Smith,7.47M
2017-10-06,2017-10-12,11,GUCCI GANG,Lil Pump,7.36M
2017-10-06,2017-10-12,12,THE WEEKEND,SZA,7.32M
2017-10-06,2017-10-12,13,ROLEX,Ayo & Teo,6.66M
2017-10-06,2017-10-12,14,BELIEVER,Imagine Dragons,6.49M
2017-10-06,2017-10-12,15,XO TOUR LLIF3,Lil Uzi Vert,6.28M
2017-10-06,2017-10-12,16,UNFORGETTABLE (FEAT. SWAE LEE),French Montana,6.18M
2017-10-06,2017-10-12,17,YOUNG DUMB & BROKE,Khalid,6.15M
2017-10-06,2017-10-12,18,SHAPE OF YOU,Ed Sheeran,5.62M
2017-10-06,2017-10-12,19,CONGRATULATIONS (FEAT. QUAVO),Post Malone,5.46M
2017-10-06,2017-10-12,20,THAT'S WHAT I LIKE,Bruno Mars,5.00M
2017-10-06,2017-10-12,21,NEW RULES,Dua Lipa,4.94M
2017-10-06,2017-10-12,22,WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER),DJ Khaled,4.71M
2017-10-06,2017-10-12,23,"I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE)",DJ Khaled,4.66M
2017-10-06,2017-10-12,24,BAD AND BOUJEE (FEAT. LIL UZI VERT),Migos,4.63M
2017-10-06,2017-10-12,25,"PILLS & AUTOMOBILES (FEAT. YO GOTTI, KODAK BLACK & A BOOGIE WIT DA HOODIE)",Chris Brown,4.61M
2017-10-06,2017-10-12,26,HI BICH / WHACHU KNOW,Bhad Bhabie,4.47M
2017-10-06,2017-10-12,27,HUMBLE.,Kendrick Lamar,4.45M
2017-10-06,2017-10-12,28,THUNDER,Imagine Dragons,4.29M
2017-10-06,2017-10-12,29,DO RE MI (FEAT. GUCCI MANE),blackbear,4.17M
2017-10-06,2017-10-12,30,TRANSPORTIN',Kodak Black,4.16M
2017-10-06,2017-10-12,31,PERFECT,Ed Sheeran,4.14M
2017-10-06,2017-10-12,32,MASK OFF,Future,4.06M
2017-10-06,2017-10-12,33,SLIPPERY (FEAT. GUCCI MANE),Migos,3.84M
2017-10-06,2017-10-12,34,LOVE GALORE (FEAT. TRAVIS SCOTT),SZA,3.82M
2017-10-06,2017-10-12,35,ESCÁPATE CONMIGO (FEAT. OZUNA),Wisin,3.79M
2017-10-06,2017-10-12,36,RELATIONSHIP (FEAT. FUTURE),Young Thug,3.78M
2017-10-06,2017-10-12,37,ATTENTION,Charlie Puth,3.72M
2017-10-06,2017-10-12,38,DROWNING,A Boogie wit da Hoodie,3.58M
2017-10-06,2017-10-12,39,WHAT IFS (FEAT. LAUREN ALAINA),Kane Brown,3.57M
2017-10-06,2017-10-12,40,CORRIDO DE JUANITO,Calibre 50,3.56M
2017-10-06,2017-10-12,41,WHEN IT RAINS IT POURS,Luke Combs,3.56M
2017-10-06,2017-10-12,42,HAVANA (FEAT. YOUNG THUG),Camila Cabello,3.54M
2017-10-06,2017-10-12,43,HAPPY,Pharrell Williams,3.54M
2017-10-06,2017-10-12,44,LOOK AT ME!,XXXTentacion,3.48M
2017-10-06,2017-10-12,45,NO SMOKE,YoungBoy Never Broke Again,3.41M
2017-10-06,2017-10-12,46,FELICES LOS 4,Maluma,3.33M
2017-10-06,2017-10-12,47,LOCATION,Khalid,3.24M
2017-10-06,2017-10-12,48,MAYORES (FEAT. BAD BUNNY),Becky G,3.16M
2017-10-06,2017-10-12,49,ROLL IN PEACE (FEAT. XXXTENTACION),Kodak Black,3.11M
2017-10-06,2017-10-12,50,CRIMINAL (NATTI NATASHA & OZUNA),Natti Natasha,2.93M
2017-10-06,2017-10-12,51,JOCELYN FLORES (FEAT. SHILOH DYNASTY),XXXTentacion,2.91M
2017-10-06,2017-10-12,52,IMAGINE THAT,Kevin Gates,2.89M
2017-10-06,2017-10-12,53,DON’T LET ME DOWN (FEAT. DAYA),The Chainsmokers,2.85M
2017-10-06,2017-10-12,54,SWISH SWISH (FEAT. NICKI MINAJ),Katy Perry,2.83M
2017-10-06,2017-10-12,55,B.E.D.,Jacquees,2.81M
2017-10-06,2017-10-12,56,DUSK TILL DAWN (FEAT. SIA),Zayn Malik,2.79M
2017-10-06,2017-10-12,57,STRIP THAT DOWN (FEAT. QUAVO),Liam Payne,2.78M
2017-10-06,2017-10-12,58,WHEN WE,Tank,2.76M
2017-10-06,2017-10-12,59,DNA,BTS,2.67M
2017-10-06,2017-10-12,60,"KRIPPY KUSH (FARRUKO, BAD BUNNY & RVSSIAN)",Farruko,2.67M
2017-10-06,2017-10-12,61,IDFC,blackbear,2.66M
2017-10-06,2017-10-12,62,PRAYING,Kesha,2.65M
2017-10-06,2017-10-12,63,VUELVE (DADDY YANKEE & BAD BUNNY),Daddy Yankee,2.58M
2017-10-06,2017-10-12,64,CREW (FEAT. BRENT FAIYAZ & SHY GLIZZY),GoldLink,2.41M
2017-10-06,2017-10-12,65,BUTTERFLY EFFECT,Travis Scott,2.38M
2017-10-06,2017-10-12,66,"IT'S A VIBE (FEAT. TY DOLLA $IGN, TREY SONGZ & JHENÉ AIKO)",2 Chainz,2.38M
2017-10-06,2017-10-12,67,TENNESSEE WHISKEY,Chris Stapleton,2.37M
2017-10-06,2017-10-12,68,LOVE SCARS,Trippie Redd,2.35M
2017-10-06,2017-10-12,69,UNTOUCHABLE,YoungBoy Never Broke Again,2.31M
2017-10-06,2017-10-12,70,REGGAETÓN LENTO (BAILEMOS),CNCO,2.30M
2017-10-06,2017-10-12,71,TEN TOES,BubbaGotBeatz,2.30M
2017-10-06,2017-10-12,72,NO LIMIT (FEAT. CARDI B & A$AP ROCKY),G-Eazy,2.27M
2017-10-06,2017-10-12,73,BETRAYED,Lil Xan,2.27M
2017-10-06,2017-10-12,74,FEEL IT STILL,Portugal. The Man,2.25M
2017-10-06,2017-10-12,75,PRIVACY,Chris Brown,2.25M
2017-10-06,2017-10-12,76,ALL OF ME,John Legend,2.24M
2017-10-06,2017-10-12,77,SMALL TOWN BOY,Dustin Lynch,2.24M
2017-10-06,2017-10-12,78,IT'S EVERY NIGHT SIS (FEAT. ALISSA VIOLET),,2.23M
2017-10-06,2017-10-12,79,LOYALTY (FEAT. RIHANNA),Kendrick Lamar,2.21M
2017-10-06,2017-10-12,80,ALMOST LIKE PRAYING (FEAT. ARTISTS FOR PUERTO RICO),Lin-Manuel Miranda,2.18M
2017-10-06,2017-10-12,81,BAD AT LOVE,Halsey,2.15M
2017-10-06,2017-10-12,82,WHAT LOVERS DO (FEAT. SZA),Maroon 5,2.09M
2017-10-06,2017-10-12,83,"WHAT'S MY NAME (THOMAS DOHERTY, CHINA ANNE MCCLAIN & DYLAN PLAYFAIR)",,2.09M
2017-10-06,2017-10-12,84,GOOSEBUMPS (FEAT. KENDRICK LAMAR),Travis Scott,2.09M
2017-10-06,2017-10-12,85,THERE'S NOTHING HOLDIN' ME BACK,Shawn Mendes,2.09M
2017-10-06,2017-10-12,86,UNA LADY COMO TU,Manuel Turizo,2.06M
2017-10-06,2017-10-12,87,BOOTY,,2.06M
2017-10-06,2017-10-12,88,POUR ONE,YoungBoy Never Broke Again,2.05M
2017-10-06,2017-10-12,89,SOY PEOR,Bad Bunny,2.05M
2017-10-06,2017-10-12,90,"TOO HOTTY (FT. QUAVO, OFFSET, TAKEOFF)",Quality Control,2.03M
2017-10-06,2017-10-12,91,"BÁILAME (REMIX) (NACHO, YANDEL & BAD BUNNY)",Nacho,2.02M
2017-10-06,2017-10-12,92,EL FARSANTE,Ozuna,2.01M
2017-10-06,2017-10-12,93,GO FLEX,Post Malone,2.01M
2017-10-06,2017-10-12,94,RAP GOD,Eminem,2.01M
2017-10-06,2017-10-12,95,D ROSE,Lil Pump,2.00M
2017-10-06,2017-10-12,96,'TILL I COLLAPSE (FEAT. NATE DOGG),Eminem,2.00M
2017-10-06,2017-10-12,97,LICK (FEAT. OFFSET),Cardi B,1.99M
2017-10-06,2017-10-12,98,BOSS,Lil Pump,1.94M
2017-10-06,2017-10-12,99,ALONE,Marshmello,1.94M
2017-10-06,2017-10-12,100,LET IT GO,Idina Menzel,1.90M
2017-10-13,2017-10-19,1,BODAK YELLOW,Cardi B,19.5M
2017-10-13,2017-10-19,2,DESPACITO (FEAT. DADDY YANKEE),Luis Fonsi,11.7M
2017-10-13,2017-10-19,3,BANK ACCOUNT,21 Savage,11.0M
2017-10-13,2017-10-19,4,1-800-273-8255 (FEAT. ALESSIA CARA & KHALID),Logic,10.7M
2017-10-13,2017-10-19,5,LOOK WHAT YOU MADE ME DO,Taylor Swift,9.51M
2017-10-13,2017-10-19,6,RAKE IT UP (FEAT. NICKI MINAJ),Yo Gotti,9.09M
2017-10-13,2017-10-19,7,I GET THE BAG (FEAT. MIGOS),Gucci Mane,9.01M
2017-10-13,2017-10-19,8,MI GENTE (J BALVIN & WILLY WILLIAM) (FEAT. BEYONCÉ),J Balvin,8.76M
2017-10-13,2017-10-19,9,GUCCI GANG,Lil Pump,7.83M
2017-10-13,2017-10-19,10,THE WEEKEND,SZA,7.23M
2017-10-13,2017-10-19,11,THE RACE,Tay-K,7.21M
2017-10-13,2017-10-19,12,ROLEX,Ayo & Teo,6.99M
2017-10-13,2017-10-19,13,TOO GOOD AT GOODBYES,Sam Smith,6.82M
2017-10-13,2017-10-19,14,BELIEVER,Imagine Dragons,6.19M
2017-10-13,2017-10-19,15,YOUNG DUMB & BROKE,Khalid,6.13M
2017-10-13,2017-10-19,16,XO TOUR LLIF3,Lil Uzi Vert,6.04M
2017-10-13,2017-10-19,17,UNFORGETTABLE (FEAT. SWAE LEE),French Montana,5.91M
2017-10-13,2017-10-19,18,CONGRATULATIONS (FEAT. QUAVO),Post Malone,5.55M
2017-10-13,2017-10-19,19,NEW RULES,Dua Lipa,5.50M
2017-10-13,2017-10-19,20,SHAPE OF YOU,Ed Sheeran,5.45M
2017-10-13,2017-10-19,21,THAT'S WHAT I LIKE,Bruno Mars,4.87M
2017-10-13,2017-10-19,22,"PILLS & AUTOMOBILES (FEAT. YO GOTTI, KODAK BLACK & A BOOGIE WIT DA HOODIE)",Chris Brown,4.82M
2017-10-13,2017-10-19,23,THUNDER,Imagine Dragons,4.68M
2017-10-13,2017-10-19,24,PERFECT,Ed Sheeran,4.64M
2017-10-13,2017-10-19,25,BAD AND BOUJEE (FEAT. LIL UZI VERT),Migos,4.63M
2017-10-13,2017-10-19,26,NOTHIN NEW,21 Savage,4.60M
2017-10-13,2017-10-19,27,HAVANA (FEAT. YOUNG THUG),Camila Cabello,4.46M
2017-10-13,2017-10-19,28,"I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE)",DJ Khaled,4.26M
2017-10-13,2017-10-19,29,WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER),DJ Khaled,4.24M
2017-10-13,2017-10-19,30,HUMBLE.,Kendrick Lamar,4.11M
2017-10-13,2017-10-19,31,DO RE MI (FEAT. GUCCI MANE),Blackbear,4.09M
2017-10-13,2017-10-19,32,BETRAYED,Lil Xan,4.03M
2017-10-13,2017-10-19,33,HI BICH / WHACHU KNOW,Bhad Bhabie,3.94M
2017-10-13,2017-10-19,34,MAYORES (FEAT. BAD BUNNY),Becky G,3.84M
2017-10-13,2017-10-19,35,MASK OFF,Future,3.80M
2017-10-13,2017-10-19,36,SLIPPERY (FEAT. GUCCI MANE),Migos,3.69M
2017-10-13,2017-10-19,37,LOVE GALORE (FEAT. TRAVIS SCOTT),SZA,3.65M
2017-10-13,2017-10-19,38,WHAT IFS (FEAT. LAUREN ALAINA),Kane Brown,3.64M
2017-10-13,2017-10-19,39,RELATIONSHIP (FEAT. FUTURE),Young Thug,3.62M
2017-10-13,2017-10-19,40,WHEN IT RAINS IT POURS,Luke Combs,3.57M
2017-10-13,2017-10-19,41,ATTENTION,Charlie Puth,3.56M
2017-10-13,2017-10-19,42,ESCÁPATE CONMIGO (FEAT. OZUNA),Wisin,3.49M
2017-10-13,2017-10-19,43,LOOK AT ME!,XXXTentacion,3.37M
2017-10-13,2017-10-19,44,CRIMINAL (NATTI NATASHA & OZUNA),Natti Natasha,3.36M
2017-10-13,2017-10-19,45,TRANSPORTIN',Kodak Black,3.31M
2017-10-13,2017-10-19,46,NO SMOKE,YoungBoy Never Broke Again,3.17M
2017-10-13,2017-10-19,47,LOCATION,Khalid,3.10M
2017-10-13,2017-10-19,48,FELICES LOS 4,Maluma,3.09M
2017-10-13,2017-10-19,49,HAPPY,Pharrell Williams,3.07M
2017-10-13,2017-10-19,50,ROLL IN PEACE (FEAT. XXXTENTACION),Kodak Black,2.88M
2017-10-13,2017-10-19,51,SWISH SWISH (FEAT. NICKI MINAJ),Katy Perry,2.88M
2017-10-13,2017-10-19,52,HIGH END (FEAT. FUTURE & YOUNG THUG),Chris Brown,2.85M
2017-10-13,2017-10-19,53,GUMMO,,2.76M
2017-10-13,2017-10-19,54,IDFC,Blackbear,2.71M
2017-10-13,2017-10-19,55,WHEN WE,Tank,2.64M
2017-10-13,2017-10-19,56,STRIP THAT DOWN (FEAT. QUAVO),Liam Payne,2.62M
2017-10-13,2017-10-19,57,MISS IT,Yung Bleu,2.62M
2017-10-13,2017-10-19,58,B.E.D.,Jacquees,2.60M
2017-10-13,2017-10-19,59,DUSK TILL DAWN (FEAT. SIA),Zayn Malik,2.58M
2017-10-13,2017-10-19,60,AHORA ME LLAMA (KAROL G & BAD BUNNY),Karol G,2.57M
2017-10-13,2017-10-19,61,JOCELYN FLORES (FEAT. SHILOH DYNASTY),XXXTentacion,2.56M
2017-10-13,2017-10-19,62,PRAYING,Kesha,2.56M
2017-10-13,2017-10-19,63,BAD AT LOVE,Halsey,2.54M
2017-10-13,2017-10-19,64,IMAGINE THAT,Kevin Gates,2.45M
2017-10-13,2017-10-19,65,DNA,BTS,2.43M
2017-10-13,2017-10-19,66,NO LIMIT (FEAT. CARDI B & A$AP ROCKY),G-Eazy,2.42M
2017-10-13,2017-10-19,67,EVERYDAY WE LIT (FEAT. PNB ROCK),YFN Lucci,2.38M
2017-10-13,2017-10-19,68,CREW (FEAT. BRENT FAIYAZ & SHY GLIZZY),GoldLink,2.29M
2017-10-13,2017-10-19,69,FEEL IT STILL,Portugal. The Man,2.27M
2017-10-13,2017-10-19,70,CORRIDO DE JUANITO,Calibre 50,2.26M
2017-10-13,2017-10-19,71,TENNESSEE WHISKEY,Chris Stapleton,2.24M
2017-10-13,2017-10-19,72,"KRIPPY KUSH (FARRUKO, BAD BUNNY & RVSSIAN)",Farruko,2.24M
2017-10-13,2017-10-19,73,ALL OF ME,John Legend,2.23M
2017-10-13,2017-10-19,74,TAKE ON ME,A-ha,2.22M
2017-10-13,2017-10-19,75,TEN TOES,BubbaGotBeatz,2.21M
2017-10-13,2017-10-19,76,BUTTERFLY EFFECT,Travis Scott,2.19M
2017-10-13,2017-10-19,77,PERFECT (FEAT. CHRIS BROWN),,2.18M
2017-10-13,2017-10-19,78,UNTOUCHABLE,YoungBoy Never Broke Again,2.17M
2017-10-13,2017-10-19,79,EL FARSANTE,Ozuna,2.16M
2017-10-13,2017-10-19,80,WHAT LOVERS DO (FEAT. SZA),Maroon 5,2.15M
2017-10-13,2017-10-19,81,REGGAETÓN LENTO (REMIX) (LITTLE MIX & CNCO),Little Mix,2.12M
2017-10-13,2017-10-19,82,"IT'S A VIBE (FEAT. TY DOLLA $IGN, TREY SONGZ & JHENÉ AIKO)",2 Chainz,2.10M
2017-10-13,2017-10-19,83,"TOO HOTTY (FEAT. QUAVO, OFFSET & TAKEOFF)",Quality Control,2.09M
2017-10-13,2017-10-19,84,THERE'S NOTHING HOLDIN' ME BACK,Shawn Mendes,2.09M
2017-10-13,2017-10-19,85,LICK (FEAT. OFFSET),Cardi B,2.09M
2017-10-13,2017-10-19,86,THRILLER,Michael Jackson,2.08M
2017-10-13,2017-10-19,87,SMALL TOWN BOY,Dustin Lynch,2.04M
2017-10-13,2017-10-19,88,NO FLOCKIN 2 (BODAK ORANGE),Kodak Black,2.01M
2017-10-13,2017-10-19,89,'TILL I COLLAPSE (FEAT. NATE DOGG),Eminem,1.97M
2017-10-13,2017-10-19,90,GOOSEBUMPS (FEAT. KENDRICK LAMAR),Travis Scott,1.97M
2017-10-13,2017-10-19,91,SOY PEOR,Bad Bunny,1.95M
2017-10-13,2017-10-19,92,RAP GOD,Eminem,1.95M
2017-10-13,2017-10-19,93,SE PREPARÓ,Ozuna,1.94M
2017-10-13,2017-10-19,94,"WHAT'S MY NAME (THOMAS DOHERTY, CHINA ANNE MCCLAIN & DYLAN PLAYFAIR)",,1.94M
2017-10-13,2017-10-19,95,SAUCE IT UP,Lil Uzi Vert,1.91M
2017-10-13,2017-10-19,96,WHAT ABOUT US,P!nk,1.91M
2017-10-13,2017-10-19,97,"BÁILAME (REMIX) (NACHO, YANDEL & BAD BUNNY)",Nacho,1.90M
2017-10-13,2017-10-19,98,LET IT GO,Idina Menzel,1.89M
2017-10-13,2017-10-19,99,LOYALTY (FEAT. RIHANNA),Kendrick Lamar,1.89M
2017-10-13,2017-10-19,100,D ROSE,Lil Pump,1.88M
2017-10-20,2017-10-26,1,BODAK YELLOW,Cardi B,17.6M
2017-10-20,2017-10-26,2,GUCCI GANG,Lil Pump,14.0M
2017-10-20,2017-10-26,3,DESPACITO (FEAT. DADDY YANKEE),Luis Fonsi,11.4M
2017-10-20,2017-10-26,4,BANK ACCOUNT,21 Savage,10.8M
2017-10-20,2017-10-26,5,HAVANA (FEAT. YOUNG THUG),Camila Cabello,10.1M
2017-10-20,2017-10-26,6,I GET THE BAG (FEAT. MIGOS),Gucci Mane,9.14M
2017-10-20,2017-10-26,7,RAKE IT UP (FEAT. NICKI MINAJ),Yo Gotti,8.23M
2017-10-20,2017-10-26,8,LOOK WHAT YOU MADE ME DO,Taylor Swift,8.11M
2017-10-20,2017-10-26,9,MI GENTE (J BALVIN & WILLY WILLIAM) (FEAT. BEYONCÉ),J Balvin,8.04M
2017-10-20,2017-10-26,10,THE WEEKEND,SZA,7.01M
2017-10-20,2017-10-26,11,ROLEX,Ayo & Teo,6.92M
2017-10-20,2017-10-26,12,NEW RULES,Dua Lipa,6.62M
2017-10-20,2017-10-26,13,TOO GOOD AT GOODBYES,Sam Smith,6.61M
2017-10-20,2017-10-26,14,SORRY NOT SORRY,Demi Lovato,6.30M
2017-10-20,2017-10-26,15,THE RACE,Tay-K,6.30M
2017-10-20,2017-10-26,16,YOUNG DUMB & BROKE,Khalid,6.14M
2017-10-20,2017-10-26,17,BELIEVER,Imagine Dragons,5.97M
